Date,"Resolution Numbers","Minutes Item","Resolution Letter",Action,Category,Type,Description,"Street Name","From Address","To Address","Cross Street",Side,"From Feet","To Feet",Hour,"Start Time","End Time",Day,Permits,"Week 1","Week 2","Week 3","Week 4","Week 5","Order Number","Project Id","Project Name","Project Status","Project Update","Project Link",PDF,Video,MP3
2013-05-21,13-056,10.2,S,ESTABLISH,Bicycle,"CLASS II BIKEWAY","Paul Avenue, westbound, 3rd Street to San Bruno Avenue","Paul Avenue",,,,Westbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,V,ESTABLISH,Parking,"TOW AWAY NO PARKING","Paul Avenue, north side, from Bayshore Boulevard to 3rd Street","Paul Avenue",701,799,"Bay Shore Boulevard",North,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,S,ESTABLISH,Bicycle,"CLASS II BIKEWAY","Paul Avenue, eastbound, San Bruno Avenue to 3rd Street","Paul Avenue",,,,Eastbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,S,ESTABLISH,Bicycle,"CLASS II BIKEWAY","San Bruno Avenue, northbound, Mansell Street to Paul Avenue","San Bruno Avenue",,,,Northbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,S,ESTABLISH,Bicycle,"CLASS II BIKEWAY","San Bruno Avenue, southbound, Paul Avenue to Mansell Street","San Bruno Avenue",,,,Southbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,E,ESTABLISH,Parking,"TOW AWAY NO PARKING","Dow Place, both sides, from 2nd Street to end.","Dow Place",1,99,"2nd Street",,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,E,ESTABLISH,Parking,"TOW AWAY NO PARKING","Dow Place, both sides, from 2nd Street to end.","Dow Place",2,98,"2nd Street",,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,J,ESTABLISH,Traffic,"STOP SIGN","Edward Street at Arguello Boulevard, westbound","Edward Street ",1,1,"Arguello Boulevard",Westbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,P,RESCIND,Parking,"ANGLED PARKING","North side of Point Lobos avenue, near 902 Point Lobos Avenue, between the parking lot crosswalk and driveway to access road to Sutro Baths","Point Lobos Avenue",902,902,,,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,R,ESTABLISH,Parking,"ANGLED PARKING","North side of Point Lobos Avenue, west of access road to Sutro Baths to existing angled parking","Point Lobos Avenue",902,902,,West,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,U,ESTABLISH,Traffic,"LEFT LANE MUST TURN LEFT","Bayshore Boulevard at Augusta Street, southbound.","Bay Shore Boulevard",,,"Augusta Street",Southbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,A,ESTABLISH,Parking,"60 DEGREE BACK-IN PARKING","Market Street, south side, from 26 feet to 93 feet east of Diamond Street.","Market Street",,,,South,26,93,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,O,RESCIND,Transit,"BLUE ZONE","Hyde Street, east side, from 40 feet north of Fulton Street to Fulton Street","Hyde Street",700,700,,East,40,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,H,RESCIND,Transit,"BUS ZONE","Page Street, south side, from Franklin Street to 100 feet westerly","Page Street",1608,1612,"Franklin Street",South,,100,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,N,RESCIND,Parking,"FARMER'S MARKET PERMIT PARKING","Hyde Street, east side, from 11 feet south of McAllister Street to 192 feet southerly","Hyde Street",12,60,"McAllister Street",East,11,192,,"6:00 AM","9:30 AM","WEDNESDAY AND SUNDAY",,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,B,ESTABLISH,Parking,"NO PARKING ANY TIME","Market Street, south side, from 106 feet to 112.5 feet east of Diamond Street.","Market Street",2555,2561,,South,106,112.5,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,C,ESTABLISH,Parking,"NO PARKING ANY TIME","Howard Street, east side, 1600 Block, from 214-feet north of 13th Street to 21-feet northerly","Howard Street",1651,1601,,East,214,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,K,ESTABLISH,Parking,"NO PARKING ANY TIME","Baker Street, west side, between the northern and southern curb ramps at Beach Street","Baker Street",3499,3501,,West,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,Q,ESTABLISH,Parking,"PARALLEL PARKING","North side of Point Lobos avenue, near 902 Point Lobos Avenue, between the parking lot crosswalk and driveway to access road to Sutro Baths","Point Lobos Avenue",902,902,,,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,K,ESTABLISH,Parking,"NO PARKING ANY TIME","Baker Street, west side, between the northern and southern curb ramps at North Point Street.","Baker Street",3399,3401,,West,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,F,RESCIND,Transit,"BUS FLAG STOP","Broadway, southeast corner of Broadway and Sansome Street.",Broadway,7000,7014,,,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,G,ESTABLISH,Transit,"BUS FLAG STOP","Broadway, southwest corner of Broadway and Sansome Street",Broadway,4091,4099,,,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,D,ESTABLISH,Parking,"RED ZONE","Turk Street, north side, at Lyon Street between east and west crosswalks ","Turk Street",500,500,,North,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,D,ESTABLISH,Parking,"RED ZONE","Turk Street, south side, from Lyon Street to 23.5 feet westerly","Turk Street",500,500,,South,,23.5,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,L,ESTABLISH,Parking,"RED ZONE","26th Street, north side, from 29 feet to 57 feet east of Wisconsin Street","26th Street",590,598,,North,29,57,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Battery Street, both sides, from Bush Street to 122 feet northerly","Battery Street",35,99,"Bush Street",,,122,,"3:00 PM","7:00 PM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Battery Street, both sides, from Bush Street to 122 feet northerly","Battery Street",24,98,"Bush Street",,,122,,"3:00 PM","7:00 PM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-05-21,13-056,10.2,T,ESTABLISH,Traffic,"RIGHT LANE MUST TURN RIGHT","Bayshore Boulevard at Paul Avenue, northbound","Bay Shore Boulevard",,,"Paul Avenue",Northbound,,,,,,,,,,,,,,,,,,,5-21-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17585,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c565da4d-92ce-45bb-a3d8-3dfdfaeb7e98.mp3
2013-06-18,13-173,10.2,G,ESTABLISH,Traffic,"CLOSING FREE RIGHT TURN ","Eastbound John Muir Drive to Southbound Lake Merced Boulevard","John Muir Drive",,,,Eastbound,,,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,C,ESTABLISH,Parking,"TOW AWAY NO PARKING","Alemany Boulevard, east side, from Naglee Avenue to 50 feet southerly","Alemany Boulevard",2691,2699,"Naglee Avenue",East,,50,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,D,ESTABLISH,Parking,"TOW AWAY NO PARKING","Bluxome Street, north side, from 5th Street to 25 feet easterly","Bluxome Street",96,98,"5th Street",North,,25,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,J,"INSTALL ",Pedestrian,"PEDESTRIAN CROSSING BEACON ","West crosswalk crossing Sloat Boulevard at Forest View Drive","Sloat Boulevard",,,,West,,,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,F,ESTABLISH,Traffic,"NO U-TURN","Southbound Lake Merced Boulevard and eastbound John Muir Drive approaches","Lake Merced Boulevard",1101,1101,,Southbound,,,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,A,ESTABLISH,Transit,"BLUE ZONE","456 Dolores Street, west side, from 139 feet to 161 feet north of 18th Street crosswalk","Dolores Street",456,456,"18th Street",West,139,161,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,B,RESCIND,Parking,"NO PARKING ANY TIME","Alemany Boulevard, east side, from Naglee Avenue to 100 feet southerly","Alemany Boulevard",2701,2737,"Naglee Avenue",East,,100,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,E,ESTABLISH,Traffic,"NEW TRAFFIC SIGNAL","John Muir Dr and Lake Merced Boulevard Intersection","John Muir Drive",,,,,,,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,H,ESTABLISH,Traffic,"TALL VEHICLE RESTRICTION","Geary Boulevard, south side, between the east and west crosswalks at the intersection of Geary Boulevard. and Palm Avenue","Geary Boulevard",2853,2865,,South,,,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Forest View Drive, west side, from Sloat Boulevard to 20 feet southerly","Forest View Drive",701,799,"Sloat Boulevard",West,,20,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Sloat Boulevard, north side, from Vale Avenue to 76.5 feet easterly","Sloat Boulevard",731,755,"Vale Avenue",North,,75.5,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Sloat Boulevard, south side, from Forest View Drive to 42 feet easterly","Sloat Boulevard",701,799,"Forest View Drive",South,,42,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-06-18,13-173,10.2,I,ESTABLISH,Parking,"TOW AWAY NO PARKING","Sloat Boulevard, south side, from Forest View Drive to 63 feet westerly","Sloat Boulevard",712,748,"Forest View Drive",South,,63,,,,,,,,,,,,,,,,,6-18-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17781,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_0ab4d23d-4f26-49ab-b2c2-1a4a93e9c8a5.mp3
2013-07-16,13-176,10.2,G,ESTABLISH,Parking,"TOW AWAY NO PARKING","Geaiy Boulevard, north side, from Palm Avenue to 20 feet westerly","Geary Boulevard",701,799,,North,,20,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,F,ESTABLISH,Traffic,"STOP SIGN","Stopping Cesar Chavez Street, eastbound at 501 Cesar Chavez Street parking lot","Cesar Chavez Street",8344,8344,,,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-177,10.3,J,ESTABLISH,Parking,"ANGLED PARKING","North side of Point Lobos Avenue, west of access road to Sutro Baths to existing angled parking","Point Lobos Avenue",2050,2098,,North,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-177,10.3,H,RESCIND,Parking,"ANGLED PARKING","North side of Point Lobos avenue, near 902 Point Lobos Avenue, between the parking lot crosswalk and driveway to access road to Sutro Baths","Point Lobos Avenue",902,902,,North,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,D,ESTABLISH,Transit,"BUS ZONE","Fowler Avenue, west side, from 75 feet to 160 feet south of Portola Drive.","Fowler Avenue",4100,4110,"Portola Drive",West,75,160,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-177,10.3,I,ESTABLISH,Parking,"PARALLEL PARKING","North side of Point Lobos avenue, near 902 Point Lobos Avenue, between the parking lot crosswalk and driveway to access road to Sutro Baths","Point Lobos Avenue",902,902,,North,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,A,ESTABLISH,Traffic,"NO RIGHT TURN ON RED","Scott Street, southbound, turning onto Marina Boulevard","Scott Street",,,,Southbound,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,A,ESTABLISH,Traffic,"NO RIGHT TURN ON RED","Buchanan Street, southbound, turning onto Marina Boulevard","Buchanan Street",,,"Marina Boulevard",Southbound,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,B,RESCIND,Traffic,"RIGHT LANE MUST TURN RIGHT","Powell Street, southbound, approaching Beach Street.","Powell Street",,,,Southbound,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,C,ESTABLISH,Traffic,"RIGHT LANE MUST TURN RIGHT","Powell Street, southbound, approaching Beach Street","Powell Street",,,,Southbound,,,,,,,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-07-16,13-176,10.2,E,ESTABLISH,Transit,"PART TIME BUS ZONE","Arleta Avenue, south side, from Bayshore Boulevard to 78 feet westerly","Arleta Avenue",1,21,"Bay Shore Boulevard",South,,78,,"6:00 PM","10:00 PM",EVERYDAY,,,,,,,,,,,,,7-16-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=17975,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_c4af6301-a447-4c3f-84a1-b663545606dc.mp3
2013-08-20,13-190,10.2,P,ESTABLISH,Parking,"TOW AWAY NO PARKING","Bush Street, north side, from Kearny Street to 164 feet easterly","Bush Street",712,748,"Kearny Street",North,,164,,,,,,,,,,,,,,,,,8-20-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=18214,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_18216601-a6ba-426a-80ba-be11d2299e47.mp3
2013-08-20,13-191,10.3,B,ESTABLISH,Traffic,"RIGHT LANE MUST TURN RIGHT","Bayshore Boulevard at Paul Avenue, northbound","Bay Shore Boulevard",,,,Northbound,,,,,,,,,,,,,,,,,,,8-20-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=18214,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_18216601-a6ba-426a-80ba-be11d2299e47.mp3
2013-08-20,13-201,11,C,ESTABLISH,Parking,"TOW AWAY NO PARKING","Castro Street, east side, from 108 feet to 148 feet northerly of 19th Street","Castro Street",540,560,,East,108,148,,,,,,,,,,,,,,,,,8-20-13-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=18214,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_18216601-a6ba-426a-80ba-be11d2299e47.mp3
